Customer ID,Dining Preference,Room Preference,Sports Activities,Wellness,Pricing Pattern
6311,Non-Vegetarian,Suite,Swimming,None,Luxury
6312,Vegetarian,Deluxe,None,Massage,Luxury
6313,Vegetarian,Standard,Swimming,Gym,Luxury
6314,Vegan,Standard,Swimming,Massage,Frugal
6315,Vegan,Suite,Golf,Sauna,Frugal
6316,Vegetarian,Standard,Swimming,Sauna,Luxury
6317,Non-Vegetarian,Suite,Golf,Massage,Frugal
6318,Vegan,Deluxe,Golf,None,Frugal
6319,Vegan,Deluxe,Swimming,Massage,Frugal
6320,Vegan,Deluxe,Table Tennis,Massage,Luxury
6321,Non-Vegetarian,Deluxe,None,Sauna,Frugal
6322,Vegetarian,Standard,Table Tennis,None,Luxury
6323,Non-Vegetarian,Suite,None,Gym,Frugal
6324,Vegan,Deluxe,Golf,Gym,Frugal
6325,Vegan,Deluxe,None,Sauna,Frugal
6326,Non-Vegetarian,Standard,Golf,Massage,Frugal
6327,Non-Vegetarian,Deluxe,Table Tennis,None,Luxury
6328,Vegan,Suite,Table Tennis,Gym,Frugal
6329,Vegetarian,Deluxe,Golf,Sauna,Frugal
6330,Vegetarian,Suite,None,Gym,Frugal
6331,Vegetarian,Standard,Swimming,Massage,Frugal
6332,Vegan,Standard,Swimming,Gym,Luxury
6333,Vegetarian,Suite,Golf,Massage,Luxury
6334,Vegetarian,Deluxe,Swimming,Gym,Frugal
6335,Non-Vegetarian,Suite,Table Tennis,None,Luxury
6336,Non-Vegetarian,Deluxe,Table Tennis,Massage,Luxury
6337,Vegan,Standard,Swimming,Gym,Luxury
6338,Vegetarian,Deluxe,Swimming,Gym,Luxury
6339,Vegan,Suite,Golf,Sauna,Frugal
6340,Vegetarian,Suite,Golf,Massage,Frugal
6341,Non-Vegetarian,Deluxe,Table Tennis,Gym,Frugal
6342,Vegetarian,Standard,Swimming,Sauna,Luxury
6343,Non-Vegetarian,Deluxe,Swimming,Massage,Frugal
6344,Vegan,Suite,Swimming,Gym,Luxury
6345,Non-Vegetarian,Standard,None,None,Frugal
6346,Vegetarian,Suite,Swimming,Gym,Luxury
6347,Non-Vegetarian,Suite,Golf,Massage,Frugal
6348,Vegetarian,Suite,None,Gym,Frugal
6349,Non-Vegetarian,Suite,Golf,Massage,Frugal
6350,Non-Vegetarian,Standard,Swimming,None,Luxury
6351,Vegetarian,Deluxe,None,Sauna,Frugal
6352,Vegan,Deluxe,Swimming,Sauna,Luxury
6353,Vegan,Suite,Golf,None,Luxury
6354,Vegetarian,Standard,Table Tennis,Gym,Frugal
6355,Vegan,Deluxe,Golf,Sauna,Luxury
6356,Vegan,Standard,Table Tennis,Gym,Frugal
6357,Vegetarian,Suite,None,None,Luxury
6358,Vegan,Suite,Table Tennis,Sauna,Luxury
6359,Non-Vegetarian,Standard,None,Gym,Frugal
6360,Non-Vegetarian,Deluxe,None,None,Frugal
6361,Vegan,Suite,Golf,Sauna,Frugal
6362,Vegetarian,Standard,Golf,Gym,Luxury
6363,Vegetarian,Suite,Golf,Gym,Frugal
6364,Vegetarian,Deluxe,Golf,Massage,Luxury
6365,Vegan,Suite,Golf,Sauna,Luxury
6366,Non-Vegetarian,Standard,Table Tennis,None,Luxury
6367,Vegetarian,Suite,Golf,Gym,Frugal
6368,Vegetarian,Deluxe,Golf,Gym,Frugal
6369,Vegan,Suite,Swimming,Massage,Frugal
6370,Vegetarian,Deluxe,None,Gym,Luxury
6371,Non-Vegetarian,Standard,Swimming,Sauna,Frugal
6372,Vegan,Standard,Golf,None,Frugal
6373,Vegetarian,Standard,Swimming,Massage,Frugal
6374,Vegetarian,Deluxe,Swimming,Sauna,Luxury
6375,Non-Vegetarian,Deluxe,Table Tennis,Gym,Luxury
6376,Non-Vegetarian,Suite,Golf,Massage,Frugal
6377,Vegan,Deluxe,Table Tennis,Sauna,Frugal
6378,Non-Vegetarian,Deluxe,Table Tennis,Gym,Frugal
6379,Vegan,Standard,Swimming,Gym,Luxury
6380,Vegan,Standard,None,None,Frugal
6381,Vegan,Deluxe,None,Massage,Luxury
6382,Vegetarian,Suite,Swimming,Gym,Luxury
6383,Vegan,Suite,Swimming,None,Frugal
6384,Vegan,Suite,Table Tennis,Massage,Frugal
6385,Vegetarian,Suite,Swimming,None,Frugal
6386,Vegan,Standard,Table Tennis,Massage,Luxury
6387,Vegetarian,Suite,Swimming,Gym,Luxury
6388,Non-Vegetarian,Deluxe,Table Tennis,Massage,Luxury
6389,Vegetarian,Suite,Swimming,None,Frugal
6390,Vegan,Suite,Swimming,Sauna,Frugal
6391,Vegetarian,Deluxe,Swimming,Sauna,Luxury
6392,Non-Vegetarian,Deluxe,None,None,Luxury
6393,Non-Vegetarian,Suite,None,None,Frugal
6394,Non-Vegetarian,Deluxe,Table Tennis,Gym,Luxury
6395,Vegan,Deluxe,Golf,Gym,Frugal
6396,Vegetarian,Standard,Golf,Gym,Frugal
6397,Non-Vegetarian,Suite,Swimming,None,Frugal
6398,Vegetarian,Standard,Golf,Massage,Frugal
6399,Vegetarian,Standard,None,Massage,Luxury
6400,Non-Vegetarian,Suite,Swimming,Massage,Luxury
6401,Vegetarian,Deluxe,Swimming,Sauna,Frugal
6402,Vegan,Deluxe,None,Sauna,Frugal
6403,Vegetarian,Standard,None,None,Luxury
6404,Vegetarian,Suite,Swimming,None,Frugal
6405,Vegan,Suite,Golf,None,Luxury
6406,Non-Vegetarian,Suite,Table Tennis,None,Frugal
6407,Vegan,Deluxe,Swimming,Sauna,Frugal
6408,Vegetarian,Deluxe,None,Gym,Luxury
6409,Vegetarian,Suite,None,Massage,Luxury
6410,Vegan,Suite,None,Gym,Luxury
6411,Vegan,Suite,None,Sauna,Frugal
6412,Vegan,Deluxe,Table Tennis,Sauna,Frugal
6413,Vegan,Standard,Swimming,Massage,Luxury
6414,Vegan,Suite,Golf,None,Frugal
6415,Vegetarian,Deluxe,Golf,Gym,Luxury
6416,Vegan,Standard,Swimming,None,Frugal
6417,Vegetarian,Standard,Table Tennis,Gym,Frugal
6418,Non-Vegetarian,Deluxe,Table Tennis,Gym,Frugal
6419,Vegetarian,Deluxe,Golf,Massage,Frugal
6420,Non-Vegetarian,Standard,Table Tennis,Massage,Luxury
6421,Non-Vegetarian,Deluxe,Table Tennis,None,Frugal
6422,Vegan,Suite,Golf,Massage,Frugal
6423,Vegan,Deluxe,Table Tennis,Massage,Frugal
6424,Non-Vegetarian,Standard,None,Massage,Luxury
6425,Non-Vegetarian,Standard,Swimming,None,Frugal
6426,Vegetarian,Standard,Golf,Sauna,Luxury
6427,Vegetarian,Deluxe,Golf,Sauna,Frugal
6428,Non-Vegetarian,Suite,Table Tennis,Gym,Luxury
6429,Vegan,Suite,Golf,Sauna,Frugal
6430,Non-Vegetarian,Deluxe,Swimming,Massage,Frugal
6431,Vegan,Standard,None,Gym,Frugal
6432,Non-Vegetarian,Deluxe,Golf,None,Luxury
6433,Non-Vegetarian,Standard,Table Tennis,Massage,Frugal
6434,Vegetarian,Deluxe,Table Tennis,Massage,Luxury
6435,Vegetarian,Suite,None,Massage,Frugal
6436,Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
6437,Non-Vegetarian,Suite,None,Massage,Frugal
6438,Vegetarian,Suite,Table Tennis,Massage,Luxury
6439,Non-Vegetarian,Deluxe,Swimming,None,Luxury
6440,Vegan,Deluxe,Swimming,Sauna,Luxury
6441,Non-Vegetarian,Standard,Table Tennis,Massage,Luxury
6442,Vegetarian,Suite,None,None,Frugal
6443,Vegan,Suite,Table Tennis,None,Frugal
6444,Non-Vegetarian,Suite,Table Tennis,Massage,Frugal
6445,Vegan,Deluxe,Table Tennis,Sauna,Frugal
6446,Vegetarian,Deluxe,Swimming,None,Frugal
6447,Vegetarian,Suite,Golf,Gym,Frugal
6448,Vegan,Suite,Swimming,Gym,Luxury
6449,Vegan,Suite,Table Tennis,Gym,Luxury
6450,Vegan,Deluxe,Swimming,Sauna,Frugal
6451,Vegan,Standard,Table Tennis,None,Luxury
6452,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Frugal
6453,Vegan,Standard,None,None,Luxury
6454,Non-Vegetarian,Suite,None,Sauna,Luxury
6455,Non-Vegetarian,Deluxe,Swimming,Sauna,Frugal
6456,Non-Vegetarian,Deluxe,Table Tennis,Massage,Luxury
6457,Non-Vegetarian,Suite,Golf,Massage,Frugal
6458,Vegan,Deluxe,None,Massage,Frugal
6459,Non-Vegetarian,Deluxe,Golf,None,Luxury
6460,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
6461,Non-Vegetarian,Suite,Golf,Gym,Luxury
6462,Non-Vegetarian,Standard,Table Tennis,Sauna,Luxury
6463,Vegan,Deluxe,Golf,Gym,Frugal
6464,Vegan,Suite,None,Massage,Frugal
6465,Vegan,Deluxe,None,Sauna,Frugal
6466,Non-Vegetarian,Deluxe,None,Sauna,Frugal
6467,Vegan,Deluxe,Golf,None,Frugal
6468,Vegan,Suite,Golf,Sauna,Luxury
6469,Vegetarian,Deluxe,Golf,Gym,Luxury
6470,Vegan,Deluxe,None,None,Luxury
6471,Non-Vegetarian,Deluxe,None,Sauna,Frugal
6472,Non-Vegetarian,Suite,Swimming,None,Luxury
6473,Vegetarian,Standard,Swimming,Gym,Frugal
6474,Vegan,Suite,None,Gym,Frugal
6475,Vegan,Deluxe,Golf,Sauna,Frugal
6476,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
6477,Vegan,Deluxe,Table Tennis,Sauna,Luxury
6478,Vegan,Standard,Table Tennis,Gym,Frugal
6479,Vegan,Standard,Table Tennis,None,Luxury
6480,Vegan,Standard,Golf,Gym,Luxury
6481,Non-Vegetarian,Standard,Golf,Gym,Luxury
6482,Vegetarian,Standard,None,None,Luxury
6483,Non-Vegetarian,Standard,None,None,Frugal
6484,Non-Vegetarian,Suite,Table Tennis,None,Frugal
6485,Vegan,Suite,None,Massage,Frugal
6486,Vegetarian,Standard,Table Tennis,Gym,Frugal
6487,Vegan,Standard,Golf,None,Luxury
6488,Vegan,Standard,Table Tennis,None,Luxury
6489,Vegetarian,Deluxe,None,Gym,Luxury
6490,Non-Vegetarian,Suite,None,Massage,Luxury
6491,Vegan,Standard,Golf,Massage,Frugal
6492,Non-Vegetarian,Standard,Table Tennis,None,Frugal
6493,Vegetarian,Standard,Swimming,Gym,Frugal
6494,Non-Vegetarian,Suite,Swimming,Sauna,Luxury
6495,Vegan,Deluxe,Swimming,None,Frugal
6496,Vegan,Deluxe,Golf,Gym,Luxury
6497,Vegetarian,Deluxe,Swimming,Massage,Luxury
6498,Vegetarian,Deluxe,Table Tennis,None,Luxury
6499,Non-Vegetarian,Deluxe,Table Tennis,Gym,Frugal
6500,Vegan,Standard,Golf,Sauna,Luxury
6501,Vegan,Standard,Swimming,Sauna,Frugal
6502,Vegetarian,Deluxe,Golf,Massage,Frugal
6503,Vegetarian,Standard,Golf,None,Luxury
6504,Vegetarian,Standard,Golf,None,Frugal
6505,Vegetarian,Standard,None,Gym,Frugal
6506,Vegetarian,Standard,None,Massage,Frugal
6507,Vegetarian,Standard,Golf,Massage,Frugal
6508,Vegan,Deluxe,Swimming,Sauna,Luxury
6509,Non-Vegetarian,Standard,None,Gym,Luxury
6510,Vegan,Deluxe,Swimming,None,Luxury
6511,Non-Vegetarian,Deluxe,None,None,Frugal
6512,Vegetarian,Suite,Swimming,None,Luxury
6513,Vegan,Suite,Swimming,Massage,Frugal
6514,Non-Vegetarian,Standard,Table Tennis,Massage,Luxury
6515,Vegan,Standard,Table Tennis,None,Frugal
6516,Vegan,Deluxe,Golf,None,Luxury
6517,Non-Vegetarian,Standard,Golf,None,Frugal
6518,Vegetarian,Standard,Swimming,Sauna,Frugal
6519,Vegan,Deluxe,Golf,Sauna,Frugal
6520,Non-Vegetarian,Deluxe,Table Tennis,None,Luxury
6521,Non-Vegetarian,Suite,None,None,Frugal
6522,Vegan,Suite,Golf,None,Frugal
6523,Non-Vegetarian,Deluxe,Swimming,Sauna,Luxury
6524,Vegetarian,Deluxe,Table Tennis,None,Luxury
6525,Vegan,Suite,Swimming,Gym,Frugal
6526,Vegetarian,Suite,None,Gym,Luxury
6527,Non-Vegetarian,Standard,None,Massage,Luxury
6528,Vegan,Deluxe,Swimming,Sauna,Frugal
6529,Vegan,Suite,None,Gym,Frugal
6530,Vegetarian,Standard,Golf,Massage,Frugal
6531,Non-Vegetarian,Suite,None,Massage,Frugal
6532,Vegetarian,Suite,Table Tennis,Massage,Luxury
6533,Vegetarian,Standard,Table Tennis,None,Frugal
6534,Vegetarian,Deluxe,Golf,Gym,Luxury
6535,Vegan,Deluxe,Table Tennis,None,Frugal
6536,Vegetarian,Standard,None,None,Frugal
6537,Vegetarian,Standard,Golf,None,Frugal
6538,Vegan,Standard,Swimming,Gym,Frugal
6539,Non-Vegetarian,Suite,Table Tennis,Sauna,Frugal
6540,Vegan,Suite,None,None,Frugal
6541,Vegetarian,Standard,Table Tennis,Massage,Frugal
6542,Vegan,Deluxe,Golf,Massage,Luxury
6543,Vegetarian,Deluxe,Swimming,Massage,Frugal
6544,Vegan,Standard,Golf,Gym,Luxury
6545,Vegan,Deluxe,Table Tennis,None,Frugal
6546,Non-Vegetarian,Deluxe,Golf,Gym,Luxury
6547,Vegetarian,Deluxe,Table Tennis,None,Luxury
6548,Vegetarian,Standard,Table Tennis,Gym,Luxury
6549,Vegan,Standard,Table Tennis,Massage,Luxury
6550,Vegetarian,Suite,Golf,Gym,Luxury
6551,Vegetarian,Deluxe,Golf,Gym,Frugal
6552,Vegan,Standard,Table Tennis,Gym,Luxury
6553,Non-Vegetarian,Deluxe,None,Gym,Frugal
6554,Non-Vegetarian,Standard,Table Tennis,Gym,Frugal
6555,Non-Vegetarian,Deluxe,Golf,None,Frugal
6556,Vegan,Deluxe,Swimming,Sauna,Luxury
6557,Vegan,Suite,Swimming,Massage,Luxury
6558,Vegan,Suite,Table Tennis,Gym,Luxury
6559,Vegan,Deluxe,None,None,Frugal
6560,Vegetarian,Suite,None,Massage,Luxury
6561,Non-Vegetarian,Suite,Swimming,Gym,Frugal
6562,Vegan,Standard,None,Sauna,Luxury
6563,Non-Vegetarian,Deluxe,Swimming,Gym,Frugal
6564,Vegan,Deluxe,Swimming,Gym,Luxury
6565,Vegan,Deluxe,Table Tennis,Gym,Luxury
6566,Non-Vegetarian,Suite,Golf,Gym,Frugal
6567,Non-Vegetarian,Standard,None,Gym,Frugal
6568,Vegetarian,Deluxe,Swimming,Massage,Frugal
6569,Vegetarian,Suite,Table Tennis,Massage,Luxury
6570,Vegetarian,Standard,Swimming,None,Frugal
6571,Vegetarian,Standard,Swimming,None,Luxury
6572,Vegan,Suite,Swimming,Gym,Luxury
6573,Non-Vegetarian,Standard,None,None,Frugal
6574,Vegetarian,Standard,Golf,None,Frugal
6575,Non-Vegetarian,Standard,Swimming,Sauna,Frugal
6576,Vegan,Suite,Table Tennis,Sauna,Luxury
6577,Vegetarian,Suite,Swimming,Gym,Luxury
6578,Vegetarian,Suite,Table Tennis,None,Frugal
6579,Vegetarian,Suite,None,Gym,Frugal
6580,Non-Vegetarian,Suite,None,Massage,Luxury
6581,Non-Vegetarian,Standard,Swimming,Gym,Luxury
6582,Vegan,Standard,Table Tennis,None,Luxury
6583,Vegetarian,Standard,None,None,Frugal
6584,Vegetarian,Deluxe,Golf,Massage,Luxury
6585,Non-Vegetarian,Deluxe,Golf,Gym,Frugal
6586,Vegan,Standard,None,Massage,Luxury
6587,Vegetarian,Deluxe,Swimming,Gym,Luxury
6588,Vegetarian,Suite,Swimming,Massage,Frugal
6589,Vegetarian,Standard,Table Tennis,Massage,Luxury
6590,Vegetarian,Deluxe,None,Massage,Frugal
6591,Non-Vegetarian,Deluxe,None,Gym,Frugal
6592,Vegan,Deluxe,Table Tennis,None,Frugal
6593,Vegetarian,Suite,Table Tennis,Massage,Luxury
6594,Non-Vegetarian,Suite,Swimming,Gym,Frugal
6595,Vegetarian,Suite,Golf,None,Frugal
6596,Non-Vegetarian,Standard,Table Tennis,Gym,Luxury
6597,Vegetarian,Standard,None,None,Frugal
6598,Non-Vegetarian,Suite,Swimming,Sauna,Luxury
6599,Non-Vegetarian,Deluxe,Golf,Gym,Frugal
6600,Non-Vegetarian,Suite,None,None,Frugal
6601,Non-Vegetarian,Suite,Golf,Gym,Luxury
6602,Non-Vegetarian,Standard,None,Gym,Frugal
6603,Vegetarian,Suite,Table Tennis,Gym,Luxury
6604,Vegan,Suite,Table Tennis,Gym,Luxury
6605,Non-Vegetarian,Deluxe,None,Massage,Luxury
6606,Non-Vegetarian,Suite,Table Tennis,None,Frugal
6607,Non-Vegetarian,Suite,Golf,Sauna,Frugal
6608,Vegetarian,Suite,None,Sauna,Luxury
6609,Vegan,Deluxe,Table Tennis,None,Luxury
6610,Non-Vegetarian,Suite,None,Massage,Frugal
6611,Vegan,Standard,Golf,None,Luxury
6612,Vegetarian,Standard,Table Tennis,Sauna,Frugal
6613,Vegan,Standard,Swimming,Sauna,Luxury
6614,Vegetarian,Deluxe,None,Gym,Luxury
6615,Vegan,Deluxe,Swimming,Sauna,Frugal
6616,Non-Vegetarian,Standard,None,None,Luxury
6617,Non-Vegetarian,Suite,Swimming,Gym,Frugal
6618,Non-Vegetarian,Suite,Swimming,None,Luxury
6619,Non-Vegetarian,Deluxe,None,Gym,Luxury
6620,Vegan,Suite,None,Sauna,Frugal
6621,Non-Vegetarian,Deluxe,Table Tennis,Massage,Luxury
6622,Vegetarian,Deluxe,Table Tennis,None,Frugal
6623,Vegan,Deluxe,Swimming,Massage,Luxury
6624,Non-Vegetarian,Suite,Golf,Gym,Frugal
6625,Vegan,Suite,Swimming,None,Frugal
6626,Vegan,Suite,Golf,Gym,Frugal
6627,Vegetarian,Deluxe,None,None,Frugal
6628,Vegetarian,Suite,Table Tennis,None,Frugal
6629,Vegan,Deluxe,Golf,Gym,Luxury
6630,Vegetarian,Suite,None,None,Luxury
6631,Vegan,Standard,None,Gym,Luxury
6632,Non-Vegetarian,Deluxe,Swimming,Gym,Luxury
6633,Non-Vegetarian,Deluxe,None,Massage,Luxury
6634,Non-Vegetarian,Deluxe,Golf,Massage,Frugal
6635,Non-Vegetarian,Suite,Table Tennis,Massage,Luxury
6636,Vegan,Standard,Swimming,None,Luxury
6637,Vegetarian,Deluxe,Golf,None,Frugal
6638,Non-Vegetarian,Deluxe,Table Tennis,None,Luxury
6639,Vegetarian,Standard,Swimming,None,Frugal
6640,Non-Vegetarian,Deluxe,None,None,Luxury
6641,Non-Vegetarian,Deluxe,Swimming,Massage,Luxury
6642,Non-Vegetarian,Standard,Swimming,None,Frugal
6643,Non-Vegetarian,Suite,Swimming,Gym,Luxury
6644,Non-Vegetarian,Deluxe,Swimming,Massage,Frugal
6645,Non-Vegetarian,Standard,Table Tennis,None,Luxury
6646,Non-Vegetarian,Standard,Swimming,Gym,Luxury
6647,Vegetarian,Suite,Table Tennis,Gym,Luxury
6648,Vegan,Standard,None,Massage,Frugal
6649,Vegetarian,Standard,Golf,Sauna,Frugal
6650,Non-Vegetarian,Standard,Swimming,None,Frugal
6651,Vegetarian,Deluxe,Golf,None,Luxury
6652,Non-Vegetarian,Deluxe,Swimming,Massage,Luxury
6653,Vegetarian,Suite,Swimming,Sauna,Frugal
6654,Non-Vegetarian,Deluxe,Swimming,Massage,Frugal
6655,Non-Vegetarian,Standard,Swimming,Massage,Luxury
6656,Vegetarian,Suite,Golf,Massage,Frugal
6657,Non-Vegetarian,Suite,Table Tennis,Gym,Luxury
6658,Vegetarian,Standard,Golf,Gym,Frugal
6659,Vegetarian,Standard,Golf,Massage,Frugal
6660,Vegetarian,Suite,Swimming,Sauna,Frugal
6661,Vegan,Suite,Golf,Massage,Luxury
6662,Vegetarian,Standard,Table Tennis,Sauna,Frugal
6663,Vegan,Deluxe,Swimming,Gym,Luxury
6664,Vegetarian,Deluxe,Swimming,Sauna,Frugal
6665,Vegetarian,Suite,Swimming,Massage,Frugal
6666,Vegetarian,Suite,None,Sauna,Frugal
6667,Vegan,Suite,Golf,None,Luxury
6668,Non-Vegetarian,Suite,Table Tennis,Sauna,Frugal
6669,Non-Vegetarian,Standard,Golf,Massage,Frugal
6670,Non-Vegetarian,Deluxe,Swimming,None,Frugal
6671,Vegan,Standard,Table Tennis,None,Frugal
6672,Vegan,Deluxe,Table Tennis,None,Frugal
6673,Vegan,Standard,Golf,Massage,Frugal
6674,Non-Vegetarian,Deluxe,Swimming,Sauna,Luxury
6675,Vegan,Standard,Golf,Massage,Frugal
6676,Vegetarian,Suite,Table Tennis,Sauna,Frugal
6677,Vegan,Standard,Golf,Gym,Luxury
6678,Vegetarian,Deluxe,Table Tennis,None,Luxury
6679,Vegetarian,Standard,Table Tennis,Massage,Frugal
6680,Non-Vegetarian,Deluxe,Table Tennis,None,Frugal
6681,Non-Vegetarian,Deluxe,Table Tennis,None,Luxury
6682,Vegan,Deluxe,Swimming,Massage,Luxury
6683,Vegan,Deluxe,Table Tennis,None,Frugal
6684,Vegan,Suite,Golf,Gym,Luxury
6685,Vegan,Deluxe,Golf,Gym,Luxury
6686,Vegetarian,Deluxe,Golf,Sauna,Luxury
6687,Vegan,Deluxe,Table Tennis,Massage,Frugal
6688,Non-Vegetarian,Suite,None,Sauna,Luxury
6689,Non-Vegetarian,Suite,Swimming,Massage,Luxury
6690,Non-Vegetarian,Deluxe,None,Gym,Luxury
6691,Non-Vegetarian,Suite,Swimming,None,Frugal
6692,Vegan,Suite,Golf,None,Luxury
6693,Vegetarian,Suite,Table Tennis,Massage,Luxury
6694,Vegan,Standard,Table Tennis,Gym,Luxury
6695,Vegan,Suite,Table Tennis,Gym,Frugal
6696,Vegan,Deluxe,None,None,Luxury
6697,Vegan,Deluxe,Golf,None,Luxury
6698,Vegan,Standard,None,Massage,Luxury
6699,Non-Vegetarian,Deluxe,Golf,Sauna,Frugal
6700,Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
6701,Vegetarian,Suite,Golf,Gym,Luxury
6702,Vegetarian,Deluxe,None,Sauna,Luxury
6703,Vegetarian,Deluxe,Swimming,Sauna,Frugal
6704,Vegan,Standard,Table Tennis,Massage,Luxury
6705,Vegan,Deluxe,None,Massage,Frugal
6706,Vegetarian,Suite,Table Tennis,Massage,Luxury
6707,Vegetarian,Standard,Swimming,Sauna,Frugal
6708,Vegetarian,Standard,None,Massage,Luxury
6709,Vegetarian,Deluxe,None,Massage,Luxury
6710,Vegetarian,Standard,Swimming,Sauna,Luxury
6711,Non-Vegetarian,Suite,Golf,Sauna,Frugal
6712,Vegetarian,Deluxe,Table Tennis,Gym,Luxury
6713,Vegan,Deluxe,Swimming,None,Luxury
6714,Vegan,Standard,Table Tennis,Massage,Frugal
6715,Vegan,Standard,None,Massage,Luxury
6716,Non-Vegetarian,Standard,Table Tennis,Massage,Luxury
6717,Vegetarian,Deluxe,Golf,Gym,Luxury
6718,Non-Vegetarian,Standard,Swimming,None,Luxury
6719,Vegetarian,Suite,Table Tennis,Sauna,Luxury
6720,Non-Vegetarian,Suite,Golf,Gym,Frugal
6721,Vegetarian,Deluxe,None,Sauna,Frugal
6722,Vegan,Standard,None,Sauna,Luxury
6723,Non-Vegetarian,Suite,None,Massage,Luxury
6724,Vegetarian,Standard,Table Tennis,Sauna,Luxury
6725,Vegan,Deluxe,Golf,Sauna,Luxury
6726,Vegan,Deluxe,Table Tennis,Gym,Luxury
6727,Vegetarian,Standard,Swimming,None,Frugal
6728,Vegan,Suite,Swimming,Sauna,Frugal
6729,Vegan,Deluxe,Golf,Gym,Luxury
6730,Non-Vegetarian,Deluxe,Golf,None,Frugal
6731,Vegan,Suite,Swimming,None,Frugal
6732,Non-Vegetarian,Suite,Golf,None,Luxury
6733,Vegan,Suite,None,Massage,Luxury
6734,Vegetarian,Standard,Swimming,Massage,Luxury
6735,Vegan,Suite,None,Gym,Frugal
6736,Vegetarian,Deluxe,None,Massage,Frugal
6737,Non-Vegetarian,Deluxe,Swimming,Sauna,Frugal
6738,Non-Vegetarian,Deluxe,None,Sauna,Frugal
6739,Vegan,Deluxe,Golf,Sauna,Luxury
6740,Vegetarian,Suite,None,Gym,Luxury
6741,Vegan,Suite,Golf,Gym,Luxury
6742,Vegan,Suite,Golf,None,Frugal
6743,Non-Vegetarian,Deluxe,Swimming,Sauna,Frugal
6744,Non-Vegetarian,Deluxe,Table Tennis,None,Luxury
6745,Vegetarian,Standard,Table Tennis,Gym,Frugal
6746,Vegan,Standard,Golf,Gym,Luxury
6747,Non-Vegetarian,Standard,None,Massage,Luxury
6748,Vegetarian,Suite,Swimming,None,Frugal
6749,Vegan,Deluxe,Table Tennis,Sauna,Frugal
6750,Vegan,Standard,Swimming,Sauna,Frugal
6751,Vegetarian,Deluxe,Table Tennis,None,Frugal
6752,Vegan,Deluxe,Golf,Massage,Frugal
6753,Vegan,Suite,None,None,Luxury
6754,Vegetarian,Suite,Table Tennis,Sauna,Luxury
6755,Vegetarian,Deluxe,Table Tennis,None,Luxury
6756,Vegan,Deluxe,Table Tennis,Sauna,Luxury
6757,Vegan,Standard,None,Massage,Luxury
6758,Vegan,Suite,Swimming,Gym,Luxury
6759,Non-Vegetarian,Standard,Golf,Massage,Frugal
6760,Vegetarian,Suite,None,Massage,Luxury
6761,Non-Vegetarian,Deluxe,None,Sauna,Frugal
6762,Non-Vegetarian,Deluxe,None,Gym,Frugal
6763,Vegetarian,Suite,Golf,None,Frugal
6764,Non-Vegetarian,Deluxe,Swimming,Gym,Frugal
6765,Vegan,Standard,Table Tennis,Sauna,Luxury
6766,Vegetarian,Suite,Swimming,None,Luxury
6767,Vegan,Deluxe,Swimming,None,Frugal
6768,Vegetarian,Suite,Table Tennis,Gym,Luxury
6769,Vegetarian,Suite,Golf,None,Luxury
6770,Non-Vegetarian,Standard,Golf,None,Luxury
6771,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
6772,Vegan,Standard,Swimming,Gym,Frugal
6773,Non-Vegetarian,Standard,Golf,Massage,Frugal
6774,Vegan,Suite,None,None,Luxury
6775,Vegetarian,Standard,Table Tennis,Gym,Frugal
6776,Vegetarian,Deluxe,Table Tennis,Gym,Luxury
6777,Non-Vegetarian,Deluxe,None,Massage,Frugal
6778,Vegetarian,Suite,Swimming,Massage,Luxury
6779,Vegan,Standard,Golf,None,Luxury
6780,Non-Vegetarian,Suite,Table Tennis,Massage,Frugal
6781,Vegetarian,Suite,Swimming,Massage,Frugal
6782,Vegan,Suite,Golf,None,Luxury
6783,Vegan,Suite,Swimming,None,Frugal
6784,Non-Vegetarian,Standard,Golf,Gym,Luxury
6785,Vegan,Standard,None,Gym,Luxury
6786,Vegan,Deluxe,Swimming,None,Frugal
6787,Non-Vegetarian,Deluxe,Golf,Massage,Luxury
6788,Vegan,Deluxe,None,None,Frugal
6789,Non-Vegetarian,Standard,Swimming,Massage,Frugal
6790,Non-Vegetarian,Deluxe,Golf,None,Luxury
6791,Vegetarian,Deluxe,Swimming,Gym,Luxury
6792,Vegetarian,Standard,None,None,Luxury
6793,Non-Vegetarian,Suite,None,Gym,Frugal
6794,Vegetarian,Deluxe,None,None,Luxury
6795,Vegan,Standard,Golf,Massage,Luxury
6796,Non-Vegetarian,Suite,None,Massage,Luxury
6797,Vegan,Suite,Swimming,Sauna,Luxury
6798,Vegan,Suite,Swimming,None,Frugal
6799,Non-Vegetarian,Standard,Table Tennis,None,Frugal
6800,Vegetarian,Standard,Table Tennis,Gym,Frugal
6801,Vegan,Standard,Table Tennis,Gym,Frugal
6802,Vegetarian,Deluxe,Golf,Massage,Luxury
6803,Non-Vegetarian,Deluxe,Swimming,Massage,Frugal
6804,Vegetarian,Deluxe,Table Tennis,None,Frugal
